,athlete_id,name,born_date,born_city,born_region,born_country,NOC,height_cm,weight_kg,died_date,h to w ratio,first_name,born_year
145401,149124,Matty Beniers,2002-11-05,Hingham,Massachusetts,USA,United States,,,,,Matty,2002.0
136798,140034,Mattia Galiani,2002-05-05,Vipiteno,Bolzano-Bozen,ITA,Italy,,,,,Mattia,2002.0
142204,145805,Matthew Garbett,2002-04-13,London,England,GBR,New Zealand,,,,,Matthew,2002.0
135354,138568,Matt Ryan,2002-03-02,,,,Ireland,,,,,Matt,2002.0
136995,140231,Matt Gardner,2002-03-16,,,,Great Britain,,,,,Matt,2002.0
139723,143200,Matt Richards,2002-12-17,Worcester,England,GBR,Great Britain,,,,,Matt,2002.0
145411,149134,Matt Knies,2002-10-17,Phoenix,Arizona,USA,United States,,,,,Matt,2002.0
135691,138905,Matias Hyvönen,2002-01-26,,,,Finland,,,,,Matias,2002.0
135654,138868,Mathieu Garcia,2002-12-04,,,,France,,,,,Mathieu,2002.0
135720,138934,Mathias Vacek,2002-06-12,,,,Czechia,,,,,Mathias,2002.0
136651,139882,Mateusz Jarosz,2002-04-22,,,,Poland,,,,,Mateusz,2002.0
137018,140254,Mateusz Krzemiński,2002-08-30,,,,Poland,,,,,Mateusz,2002.0
135494,138708,Matej Gregor,2002-06-19,,,,Slovakia,,,,,Matej,2002.0
136689,139921,María José Chávez,2002-07-10,,,,Argentina,,,,,María,2002.0
136904,140140,María Costa,2002-11-28,Sevilla (Seville),Sevilla,ESP,Spain,165.0,55.0,,3.0,María,2002.0
135642,138856,Martina Trabucchi,2002-07-06,Aosta,Aosta,ITA,Italy,,,,,Martina,2002.0
135398,138612,Martin Križaj,2002-10-05,,,,Slovenia,,,,,Martin,2002.0
135717,138931,Marta Moreno,2002-02-13,,,,Spain,,,,,Marta,2002.0
135884,139098,Marta Lo Deserto,2002-03-30,Pieve di Cadore,Belluno,ITA,Italy,,,,,Marta,2002.0
136022,139244,Marta Rihtaršič,2002-03-17,,,,Slovenia,,,,,Marta,2002.0
136940,140176,Marta Dobrowolska,2002-05-31,,,,Poland,,,,,Marta,2002.0
143390,147035,Marta Fedina,2002-02-01,,,,Ukraine,,,,,Marta,2002.0
144925,148633,Markuss Vinogradovs,2002-05-27,,,,Latvia,,,,,Markuss,2002.0
135548,138762,Markus Epner,2002-06-01,Tallinn,Harjumaa,EST,Estonia,,,,,Markus,2002.0
136604,139832,Markus Kägu,2002-11-25,Tallinn,Harjumaa,EST,Estonia,,,,,Markus,2002.0
142203,145804,Marko Stamenic,2002-02-19,Wellington,Wellington,NZL,New Zealand,,,,,Marko,2002.0
136629,139860,Markkus Alter,2002-06-27,Otepää,Valgamaa,EST,Estonia,,,,,Markkus,2002.0
135514,138728,Mark Vozelj,2002-02-01,,,,Slovenia,,,,,Mark,2002.0
136791,140027,Mark Hafnar,2002-04-11,,,,Slovenia,,,,,Mark,2002.0
135994,139213,Mariya Yerofeyeva,2002-04-12,,,,Russian Federation,,,,,Mariya,2002.0
143384,147029,Mariya Vysochanska,2002-09-10,Donetsk,Donetsk,UKR,Ukraine,175.0,,,,Mariya,2002.0
135814,139028,Marius Kastner,2002-08-23,Marktredwitz,Bayern,GER,Germany,,,,,Marius,2002.0
142141,145738,Marisa van der Meer,2002-03-27,Christchurch,Canterbury,NZL,New Zealand,175.0,,,,Marisa,2002.0
143383,147028,Mariola Bodnarchuk,2002-03-23,Lviv,Lviv,UKR,Ukraine,,,,,Mariola,2002.0
135380,138594,Marinus Sennhofer,2002-03-21,Hausham,Bayern,GER,Germany,,,,,Marinus,2002.0
138984,142420,Marina González,2002-12-15,Malgrat de Mar,Barcelona,ESP,Spain,158.0,56.0,,2.8214285714285716,Marina,2002.0
138630,142041,Marilena Makri,2002-11-18,Lemesos (Limassol),Lemesos,CYP,Cyprus,,,,,Marilena,2002.0
135952,139168,Marie Krista,2002-01-09,,,,Switzerland,,,,,Marie,2002.0
135625,138839,Marian Folea,2002-02-15,Brașov,Brașov,ROU,Romania,,,,,Marian,2002.0
135346,138560,Maria Issa,2002-08-03,,,,Lebanon,,,,,Maria,2002.0
135437,138651,Maria Niederndorfer,2002-04-29,Vöcklabruck,Oberösterreich,AUT,Austria,179.0,75.0,,2.3866666666666667,Maria,2002.0
135765,138979,Maria Jeong,2002-11-12,,,,Republic of Korea,,,,,Maria,2002.0
135823,139037,Maria Hartz Melling,2002-12-19,Drammen,Viken,NOR,Norway,,,,,Maria,2002.0
135949,139165,Maria Shcherbakovskaya,2002-07-11,,,,Israel,,,,,Maria,2002.0
136922,140158,Margot Ravinel,2002-06-07,Frimley,England,GBR,France,,,,,Margot,2002.0
135992,139211,Marcus Plank,2002-07-06,Steyr,Oberösterreich,AUT,Austria,184.0,75.0,,2.453333333333333,Marcus,2002.0
135416,138630,Marco Abbruzzese,2002-08-10,Genova (Genoa),Genova,ITA,Italy,,,,,Marco,2002.0
136784,140020,Marco Wörgötter,2002-10-16,Sankt Johann in Tirol,Tirol,AUT,Austria,174.0,59.0,,2.9491525423728815,Marco,2002.0
135490,138704,Marcin Zawół,2002-05-29,,,,Poland,,,,,Marcin,2002.0
136533,139759,Marcin Kiełbasa,2002-02-01,,,,Poland,,,,,Marcin,2002.0
136906,140142,Marc Ràdua,2002-10-23,El Vendrell,Tarragona,ESP,Spain,178.0,72.0,,2.4722222222222223,Marc,2002.0
135401,138615,Manuel Ramos,2002-09-05,Covilhã,Distrito de Castelo Branco,POR,Portugal,,,,,Manuel,2002.0
135819,139033,Manex Silva,2002-07-24,Rio Branco,Acre,BRA,Brazil,179.0,72.0,,2.486111111111111,Manex,2002.0
135297,138511,Malin Sofie Sund,2002-11-13,Oslo,Oslo,NOR,Norway,,,,,Malin,2002.0
135301,138515,Maksim Davydouski,2002-02-15,Mahilyow,Mahilyow,BLR,Belarus,,,,,Maksim,2002.0
136992,140228,Maksim Fiodarav,2002-12-28,,,,Belarus,,,,,Maksim,2002.0
135473,138687,Maja Wagner,2002-04-11,,,,Germany,,,,,Maja,2002.0
135613,138827,Maja Lapkass,2002-10-16,Anchorage,Alaska,USA,United States,,,,,Maja,2002.0
137004,140240,Maja Ivandić,2002-04-12,,,,Croatia,,,,,Maja,2002.0
135347,138561,Maisa Kivimäki,2002-09-19,,,,Finland,,,,,Maisa,2002.0
137280,140632,Maddison Levi,2002-04-27,,,,Australia,186.0,72.0,,2.5833333333333335,Maddison,2002.0
135434,138648,Mackenzie Wood,2002-06-30,,,,Canada,,,,,Mackenzie,2002.0
135333,138547,Mackenson Florindo,2002-04-07,Verrettes,Artibonite,HAI,Haiti,,,,,Mackenson,2002.0
135522,138736,Léonie Jeannier,2002-06-13,,,,France,,,,,Léonie,2002.0
139452,142925,Léon Marchand,2002-05-17,Toulouse,Haute-Garonne,FRA,France,,,,,Léon,2002.0
136007,139227,Léa Hudry,2002-07-13,,,,France,,,,,Léa,2002.0
135639,138853,Lulu Miskin,2002-02-01,,,,Australia,,,,,Lulu,2002.0
136650,139881,Lukáš Kohlberger,2002-03-13,,,,Czechia,,,,,Lukáš,2002.0
135596,138810,Lukas Weissbacher,2002-09-14,Sankt Johann in Tirol,Tirol,AUT,Austria,186.0,60.0,,3.1,Lukas,2002.0
136876,140112,Lukas Nydegger,2002-05-22,Filderstadt,Baden-Württemberg,GER,Germany,,,,,Lukas,2002.0
135488,138702,Luka Mackevičiūtė,2002-12-01,,,,Lithuania,,,,,Luka,2002.0
136091,139314,Luka Berulava,2002-11-27,Moskva (Moscow),Moskva,RUS,Georgia,,,,,Luka,2002.0
135582,138796,Luděk Abrahám,2002-03-22,,,,Czechia,,,,,Luděk,2002.0
135913,139127,Lucy Neilson,2002-08-12,Invercargill,Southland,NZL,New Zealand,,,,,Lucy,2002.0
138568,141978,Luciana Alvarado,2002-09-16,San José,San José,CRC,Costa Rica,,,,,Luciana,2002.0
136844,140080,Lucas Carvalho,2002-05-04,Santos,São Paulo,BRA,Brazil,169.0,59.0,,2.864406779661017,Lucas,2002.0
136778,140014,Luca Abbati,2002-12-31,Montecchio Emilia,Reggio Emilia,ITA,Italy,,,,,Luca,2002.0
136841,140077,Luca Geyer,2002-07-19,,,,Germany,,,,,Luca,2002.0
136891,140127,Luca Tomasoni,2002-04-08,Alzano Lombardo,Bergamo,ITA,Italy,,,,,Luca,2002.0
135343,138557,Luc Roduit,2002-03-01,,,,Switzerland,,,,,Luc,2002.0
135773,138987,Luc Primet,2002-10-12,,,,France,,,,,Luc,2002.0
136862,140098,Lovisa Ewald,2002-04-27,,,,Sweden,,,,,Lovisa,2002.0
135390,138604,Louis Latulippe,2002-05-29,,,,Canada,,,,,Louis,2002.0
137620,140983,Lore Bruggeman,2002-04-30,Deerlijk,West-Vlaanderen,BEL,Belgium,,,,,Lore,2002.0
135904,139118,Liza Gregori,2002-02-20,,,,Slovenia,,,,,Liza,2002.0
135718,138932,Liviu Hanganut,2002-06-22,Bistrița,Bistrița-Năsăud,ROU,Romania,,,,,Liviu,2002.0
136881,140117,Livio Summermatter,2002-06-02,,,,Switzerland,,,,,Livio,2002.0
135880,139094,Liu Tong,2002-08-15,,,,People's Republic of China,,,,,Liu,2002.0
135661,138875,Lisbeth Liiv,2002-06-25,Tallinn,Harjumaa,EST,Estonia,,,,,Lisbeth,2002.0
135525,138739,Lisa Rettensteiner,2002-01-08,Schladming,Steiermark,AUT,Austria,171.0,56.0,,3.0535714285714284,Lisa,2002.0
135917,139131,Lisa Norrlander,2002-01-16,,,,Sweden,,,,,Lisa,2002.0
145292,149014,Linnea Johansson,2002-04-05,Ljungby,Kronoberg,SWE,Sweden,,,,,Linnea,2002.0
135533,138747,Linda Zingerle,2002-09-14,San Candido,Bolzano-Bozen,ITA,Italy,,,,,Linda,2002.0
135415,138629,Lina Knific,2002-09-22,,,,Slovenia,,,,,Lina,2002.0
144382,148072,Lin Jiaxin,2002-04-01,,,,People's Republic of China,160.0,61.0,,2.622950819672131,Lin,2002.0
136913,140149,Lim Hyo-Shin,2002-10-26,,,,Republic of Korea,,,,,Lim,2002.0
136729,139962,Lilith Kuhnert,2002-11-10,Schaffhausen,Schaffhausen,SUI,Germany,,,,,Lilith,2002.0
135702,138916,Liliane Gagnon,2002-12-28,,,,Canada,,,,,Liliane,2002.0
137019,140255,Liao Wei-Cheng,2002-02-26,,,,Chinese Taipei,,,,,Liao,2002.0
135975,139193,Li Songsheng,2002-03-06,,,,People's Republic of China,,,,,Li,2002.0
137030,140266,Li Kongchao,2002-09-07,,,,People's Republic of China,,,,,Li,2002.0
138232,141627,Li Yuting,2002-05-03,,,,People's Republic of China,,,,,Li,2002.0
138371,141768,Li Bingjie,2002-03-03,Baoding,Hebei,CHN,People's Republic of China,,,,,Li,2002.0
144381,148071,Li Qianhua,2002-06-06,Baoding,Hebei,CHN,People's Republic of China,165.0,65.0,,2.5384615384615383,Li,2002.0
138070,141460,Leylah Fernandez,2002-09-06,Montréal,Québec,CAN,Canada,,,,,Leylah,2002.0
138601,142012,Leyanis Pérez,2002-01-10,,,,Cuba,,,,,Leyanis,2002.0
135600,138814,Lexie Madigan,2002-02-12,Sacramento,California,USA,United States,,,,,Lexie,2002.0
135991,139209,Leonie Innerhofer,2002-07-31,Mittersill,Salzburg,AUT,Austria,170.0,60.0,,2.8333333333333335,Leonie,2002.0
136757,139990,Leonie Wiedmer,2002-03-02,,,,Switzerland,,,,,Leonie,2002.0
136005,139224,Leonid Frolov,2002-07-23,,,,Russian Federation,,,,,Leonid,2002.0
135627,138841,Leon Kienesberger,2002-11-29,Wels,Oberösterreich,AUT,Austria,172.0,60.0,,2.8666666666666667,Leon,2002.0
136652,139883,Lenard Kersting,2002-04-17,,,,Germany,,,,,Lenard,2002.0
135410,138624,Lena Volken,2002-11-07,,,,Switzerland,,,,,Lena,2002.0
137512,140874,Lena Grabowski,2002-09-10,,,,Austria,,,,,Lena,2002.0
135405,138619,Lee Wen-Yi,2002-11-02,,,,Chinese Taipei,,,,,Lee,2002.0
135699,138913,Lee Jin-Bok,2002-07-01,,,,Republic of Korea,,,,,Lee,2002.0
136759,139993,Lee Joon-Sik,2002-03-07,,,,Republic of Korea,,,,,Lee,2002.0
137040,140276,Lee Jeong-Min,2002-01-25,,,,Republic of Korea,,,,,Lee,2002.0
141403,144947,Lee Eui-Lee,2002-06-16,,,,Republic of Korea,185.0,,,,Lee,2002.0
135322,138536,Lauren Macuga,2002-07-04,Troy,Michigan,USA,United States,,,,,Lauren,2002.0
135855,139069,Lauren Rajala,2002-09-30,,,,Canada,,,,,Lauren,2002.0
135868,139082,Laura Nagy,2002-06-07,Budapest,Budapest,HUN,Hungary,,,,,Laura,2002.0
136972,140208,Laura Kivioja,2002-12-05,,,,Finland,,,,,Laura,2002.0
136524,139750,Lasha Mtchedliani,2002-08-19,,,,Georgia,,,,,Lasha,2002.0
136854,140090,Lars Rumo,2002-01-08,,,,Switzerland,,,,,Lars,2002.0
135529,138743,Lara Wagner,2002-04-26,Kitzbühel,Tirol,AUT,Austria,168.0,52.0,,3.230769230769231,Lara,2002.0
135815,139029,Lara Dellit,2002-04-25,Schmalkalden,Thüringen,GER,Germany,,,,,Lara,2002.0
144790,148491,Lara Naki Gutmann,2002-11-06,Trento,Trento,ITA,Italy,,,,,Lara,2002.0
145216,148935,Lara Christen,2002-10-02,,,,Switzerland,,,,,Lara,2002.0
136796,140032,Landon Lee,2002-09-24,Eau Claire,Wisconsin,USA,United States,,,,,Landon,2002.0
137262,140613,Kyra Cooney-Cross,2002-02-15,Herston,Queensland,AUS,Australia,164.0,,,,Kyra,2002.0
135789,139003,Kryštof Zatloukal,2002-09-06,,,,Czechia,,,,,Kryštof,2002.0
135775,138989,Kristīne Brunere,2002-12-10,,,,Latvia,,,,,Kristīne,2002.0
